Month,Associate ID,Associate Name,Grade Description,OnOff
3/1/2016,980860,ILMA  Jayaprakash,Associate,Offshore
3/1/2016,693219,VONNE      RAGHUNATHAN,Senior Associate,Offshore
3/1/2016,371688,VONNE  GIRIPRAGADA,Senior Associate,Offshore
3/1/2016,702464,ERALDO     Srinivasan,Senior Associate,Onsite
3/1/2016,943144,IRGI BRUCE  K,Programmer Analyst,Offshore
3/1/2016,477160,ILLINarayan,Programmer,Offshore
3/1/2016,917650,IRGINISomasundaram,Associate,Offshore
3/1/2016,217756,VONNJayaseelan,Associate,Offshore
3/1/2016,754870,IRGINIA Uraiya,Associate,Offshore
3/1/2016,133320,ENDELR,Programmer Analyst,Offshore
3/1/2016,306151,ILBURKennedy,Senior Manager,Onsite
3/1/2016,794838,IRGINIRao,Programmer Analyst,Onsite
3/1/2016,108796,ILBUR  Pinto M,Programmer Analyst,Offshore
3/1/2016,492393,ENDELLArumugam,Associate,Offshore
3/1/2016,952457,VONNE Gaur,Associate,Offshore
3/1/2016,162391,VONNE    DARLENEAnanthapur,Senior Manager,Onsite
3/1/2016,418621,ENDELRajakumar,Manager,Onsite
3/1/2016,381622,ILMA   Bhat,Associate,Onsite
3/1/2016,707947,IRGINI HEATHS,Associate,Offshore
3/1/2016,965152,IRGINIA Kamaleswar,Associate,Offshore
3/1/2016,379995,OLUMSulthan,Associate,Offshore
3/1/2016,313084,ILLIAM Tarafdar,Associate,Offshore
3/1/2016,958087,ALTER   Dey,Associate,Offshore
3/1/2016,808877,ILLIE Giri,Manager,Onsite
3/1/2016,794150,IRGINIA   Venkatesh,Senior Associate,Offshore
3/1/2016,517553,ILLIAM JUDY     Lakshmanan,Associate,Onsite
3/1/2016,687697,IRGINIA    Sundersingh,Manager,Offshore
3/1/2016,759073,ILLIE     Palakuri,Manager,Onsite
3/1/2016,603406,ILLIE   ROBERL,Associate,Offshore
3/1/2016,142585,ILMA     Stanislaus,Associate Director,Offshore
3/1/2016,673553,IRGINIBhattacharya,Senior Manager,Onsite
3/1/2016,630991,ILLIE   Javeed,Senior Associate,Offshore
3/1/2016,446516,IRGINIA Selvamani,Associate,Offshore
3/1/2016,611393,ILLIE VICTORIN,Associate,Offshore
3/1/2016,847908,IRGINIBabu,Senior Associate,Onsite
3/1/2016,423225,ENDELLSreekumar,Associate,Offshore
3/1/2016,557453,OLANDA S,Associate,Offshore
3/1/2016,598029,ENDELL Sonniya Kuppusamy,Associate,Offshore
3/1/2016,873709,ENDELL     Srinivasan,Associate,Offshore
3/1/2016,261449,IRGINIAKanakarajan,Senior Manager,Onsite
3/1/2016,165824,ILLIEKandasamy,Senior Associate,Onsite
3/1/2016,134580,IRGINIA    J,Associate,Offshore
3/1/2016,714768,ILMA   Sirurmath,Associate,Offshore
3/1/2016,765458,IRGINIA Ravikumar,Senior Manager,Onsite
3/1/2016,223225,ENDELBishoyi,Senior Associate,Onsite
3/1/2016,430328,IRGINIDev,Senior Director,Onsite
3/1/2016,424851,IRGINIA   B,Associate,Offshore
3/1/2016,285344,IRGINIA  JAY  M S,Programmer Analyst,Offshore
3/1/2016,929559,IRGINIAArikatla,Programmer Analyst,Offshore
3/1/2016,176881,AYNE   Iyer,Senior Associate,Onsite
3/1/2016,409172,ILMA   Jothi,Senior Associate,Offshore
3/1/2016,165442,AYNE    Krishnan Subramani,Senior Associate,Onsite
3/1/2016,663002,ILLIPanday,Director,Onsite
3/1/2016,874936,ENDELL  Gupta,Associate,Offshore
3/1/2016,497444,VONNE   R,Associate,Offshore
3/1/2016,792493,ALLACE CAROLPanneerselvam,Associate,Offshore
3/1/2016,399953,ENDELLS.S,Associate,Offshore
3/1/2016,382608,IRGINIAS,Associate,Offshore
3/1/2016,605807,ENDELRaj M,Senior Associate,Offshore
3/1/2016,593876,IRGINIA Pradhan,Associate,Offshore
3/1/2016,932373,ENDELL       Narayanaswamy,Associate,Offshore
3/1/2016,302169,IRGINIA Manthiramoorthy,Senior Manager,Offshore
3/1/2016,585376,IRGINIA     Palanivelu,Senior Associate,Offshore
3/1/2016,937052,IRGINILoganathan,Associate,Onsite
3/1/2016,941404,ILMA         K,Senior Associate,Offshore
3/1/2016,580966,IRGINI GENE  AHAMED,Associate,Offshore
3/1/2016,726346,IRGINIA Palacio,Senior Manager,Onsite
3/1/2016,443722,IRGINIShankarappa,Manager,Onsite
3/1/2016,966080,ILLIAM V J,Manager,Offshore
3/1/2016,794879,IRGINIA   FELICIAH,Manager,Offshore
3/1/2016,854124,IRGINIAMukherjee,Senior Manager,Onsite
3/1/2016,417987,IRGINIA  R,Associate,Offshore
3/1/2016,111518,IRGINIA Dara,Associate,Offshore
3/1/2016,451833,ENDELAGARWAL,Senior Manager,Offshore
3/1/2016,711655,AYNE   V,Senior Associate,Offshore
3/1/2016,737674,AYNE        Shakir,Associate,Offshore
3/1/2016,921341,ALTER    SENGUPTA,Associate,Offshore
3/1/2016,640560,ALTER   SARKAR,Associate,Offshore
3/1/2016,413107,ALTER  ALI,Associate,Offshore
3/1/2016,316796,IRGINIK,Associate,Offshore
3/1/2016,555118,IRGINIA     K.P Kavungal Puthanveettil,Associate,Offshore
3/1/2016,400984,IRGINIA DOUG   A,Associate,Offshore
3/1/2016,677026,ILLIAM LASKAR,Associate,Offshore
3/1/2016,375421,IVIAN   VASU,Manager,Offshore
3/1/2016,336998,IRGINI CAROLYSIVARAMAN,Associate,Offshore
3/1/2016,335007,ERALDO    A,Associate,Offshore
3/1/2016,386403,AYNE  Ruppel,Associate Director,Onsite
3/1/2016,819127,ENDELLMANOHARAN,Programmer Analyst,Offshore
3/1/2016,171046,AYNE   udupi,Associate,Offshore
3/1/2016,967504,AYNE       C R,Programmer Analyst,Offshore
3/1/2016,172190,IRGINIKANTHARAJ SETTY,Associate,Offshore
3/1/2016,687204,IRGINIA  PRIYA DARSHINI,Associate,Offshore
3/1/2016,395536,OLANP,Associate,Offshore
3/1/2016,445372,VONNE Kulandaivel,Senior Associate,Onsite
3/1/2016,230684,IRGINIA  Sambaji,Manager,Offshore
3/1/2016,564098,ILMA     TONI Meda,Senior Associate,Onsite
3/1/2016,929994,AYNE   Damodaran,Associate,Offshore
3/1/2016,888064,ILMA  Abraham,Programmer Analyst,Offshore
3/1/2016,102786,ILLIE  Kriti,Associate,Offshore
3/1/2016,310678,IRGINIAgrawal,Associate Director,Onsite
3/1/2016,957172,ILLA HEATHSingh,Senior Associate,Offshore
3/1/2016,582240,IRGINIA   Udayanan,Senior Associate,Offshore
3/1/2016,634309,AYNE     Singh,Senior Associate,Onsite
3/1/2016,424633,IRGINIA      R,Associate,Offshore
3/1/2016,967953,VONNE     R,Associate,Offshore
3/1/2016,885940,ILLIEprakash,Associate,Offshore
3/1/2016,360720,IRGINIA Das,Associate,Offshore
3/1/2016,928742,ILLIE     DONALD   JAY      HAJA MOHIDEEN.T,Associate,Offshore
3/1/2016,294864,ILMA  ERIKA    JOTHI PRAKASH,Associate,Offshore
3/1/2016,165101,ILMA TERREGUTTIKONDA,Associate,Offshore
3/1/2016,712960,ENDE VIOLETSEBASTIAN,Associate,Offshore
3/1/2016,691210,OLUMBUSAbbas,Associate,Offshore
3/1/2016,994559,IRGINIA Prabhakaran,Associate,Offshore
3/1/2016,269853,IRGINIA Ganeshguru,Associate,Offshore
3/1/2016,836816,ENDELD,Programmer Analyst,Offshore
3/1/2016,420414,VONNE  RANJAN,Associate,Offshore
3/1/2016,763757,ENDELL    Sivaraman,Associate,Offshore
3/1/2016,374674,VONNE  Sankaran,Associate,Offshore
3/1/2016,738488,IRGINIA     S,Associate,Offshore
3/1/2016,659124,ARREN        Radhakrishnan,Associate,Offshore
3/1/2016,347513,IRGIP,Associate,Offshore
3/1/2016,591292,IRGINIAK,Associate,Offshore
3/1/2016,363494,ALTER    V,Associate,Offshore
3/1/2016,913776,ILLIAMVENUGOPAL,Associate,Offshore
3/1/2016,910643,ENDELLBalakrishnan,Senior Associate,Offshore
3/1/2016,903952,VONNE     I,Manager,Offshore
3/1/2016,898177,ENDE STEPH BERNICNEMMALURI,Associate,Offshore
3/1/2016,573732,VONNE    kuntla,Programmer Analyst,Offshore
3/1/2016,800031,ENDELL Syed,Associate,Offshore
3/1/2016,816249,IRGIN BRUCE   K,Associate,Offshore
3/1/2016,211066,ILLIERazdan,Associate,Offshore
3/1/2016,533000,IRGINIA BANALA,Associate,Offshore
3/1/2016,500792,ENDELL    Vembu,Associate,Offshore
3/1/2016,304159,AYNE  JIM   Sankaran,Manager,Onsite
3/1/2016,609517,ALTER Rana,Manager,Onsite
3/1/2016,581245,AYNE   Yellumahanti,Associate,Offshore
3/1/2016,198751,ENDEThomas,Senior Associate,Onsite
3/1/2016,652841,IRGINIA  Rao E,Senior Associate,Offshore
3/1/2016,819962,IRGINIADunn,Senior Manager,Onsite
3/1/2016,190127,ENDELAnnie Paul,Senior Associate,Offshore
3/1/2016,480605,IRGINIMishra,Senior Manager,Onsite
3/1/2016,773906,IRGINIA    GENvuriti,Senior Associate,Onsite
3/1/2016,916543,ALTERFrancois,Manager,Onsite
3/1/2016,712125,ILMA  Mozumder,Associate,Onsite
3/1/2016,465374,IRGINIA  Sankaran,Senior Associate,Offshore
3/1/2016,570881,ENDELL      SRINIVASAN,Associate,Offshore
3/1/2016,295624,ENDELMovva,Programmer Analyst,Offshore
3/1/2016,976024,ALTER  Kirwadi,Senior Associate,Offshore
3/1/2016,553829,IVIAN   Tannu,Associate,Offshore
3/1/2016,148435,ALTER   Padron,Manager,Onsite
3/1/2016,307106,IRGI RAMON  KBR,Manager,Onsite
3/1/2016,818858,IRGINIA  RAY  LAKAMRAJU,Manager,Onsite
3/1/2016,790470,AYNE   Bhattacharya,Manager,Offshore
3/1/2016,347141,ALTER    Naik,Senior Associate,Offshore
3/1/2016,570244,ILMA  G,Associate,Offshore
3/1/2016,993114,IRGINIA    Subramani,Associate,Onsite
3/1/2016,591233,IRGINIA Rao,Senior Associate,Onsite
3/1/2016,201312,IRGINIVijayan,Senior Associate,Onsite
3/1/2016,702151,IRGINIA  HEATHP,Senior Associate,Offshore
3/1/2016,428890,ALLACE     Hariharan,Senior Associate,Offshore
3/1/2016,589674,ILMA  HEATHR,Programmer,Offshore
3/1/2016,810377,IRGINIALohote,Senior Associate,Offshore
3/1/2016,594796,ENDELL CAROLILANGO,Programmer Analyst,Offshore
3/1/2016,933782,AYNE   T M,Senior Associate,Offshore
3/1/2016,342854,ILLQuarles,Senior Manager,Onsite
3/1/2016,198122,ENDELL  Barick,Associate,Offshore
3/1/2016,710428,VONNE   DARL HEATH TONI PUTTANA,Programmer Analyst,Offshore
3/1/2016,848264,VONNE    GADHIRAJU,Programmer Analyst,Offshore
3/1/2016,387581,AYNE      Subramanyam,Programmer Analyst,Offshore
3/1/2016,294837,IRGINI YUdayakumar,Programmer Analyst,Offshore
3/1/2016,788713,IRGINIAMukherjee,Associate Director,Onsite
3/1/2016,793092,ENDELSingh,Senior Associate,Onsite
3/1/2016,594976,ENDELSanthanakrishnan,Programmer Analyst,Offshore
3/1/2016,700846,ENDELL  Vijayan,Programmer Analyst,Offshore
3/1/2016,567721,ILLIE      K,Manager,Offshore
3/1/2016,744988,VONNE Davis,Associate,Onsite
3/1/2016,838034,IRGINIGnanasekaran,Associate,Offshore
3/1/2016,173262,IRGINIAPalanisami,Associate,Offshore
3/1/2016,610241,ILLIAMMohanarangan,Associate,Offshore
3/1/2016,421613,IRGINIKankdekar,Associate,Offshore
3/1/2016,430920,ILLIE Hemenway,Manager,Onsite
3/1/2016,602880,ILLIARulania,Programmer,Offshore
3/1/2016,245482,ILLVarghese,Programmer,Offshore
3/1/2016,824403,IRGINIA  P,Programmer,Offshore
3/1/2016,367082,ILLIA F,Programmer,Offshore
3/1/2016,953814,AYNE      Nelogi,Senior Associate,Offshore
3/1/2016,542245,ILBUR    Manganoori,Manager,Offshore
3/1/2016,409770,ILMA Inja,Programmer Analyst,Offshore
3/1/2016,689560,VONNE  HEATHDubey,Senior Associate,Offshore
3/1/2016,729247,IVIAN   Jaiswal,Programmer Analyst,Offshore
3/1/2016,484236,IRGINIChavan,Associate,Offshore
3/1/2016,691718,IRGINIA Saravanan,Associate,Offshore
3/1/2016,204889,IRGINIA      A,Associate,Offshore
3/1/2016,385636,IRGINIABhattacharya,Manager,Onsite
3/1/2016,904622,ILMA naik,Programmer Analyst,Offshore
3/1/2016,952513,ENDELLKunchanwar,Programmer Analyst,Offshore
3/1/2016,841652,IRGINIA    R,Programmer Analyst,Offshore
3/1/2016,708258,AYNE   KUMAR,Programmer Analyst,Offshore
3/1/2016,906789,AYNE  SUNDAR,Programmer Analyst,Offshore
3/1/2016,664945,ALTERVIJAYAN,Programmer Analyst,Offshore
3/1/2016,119116,ILLAAvinippullil Mohanan,Programmer Analyst,Offshore
3/1/2016,509324,ALTER Digumarthy,Associate,Offshore
3/1/2016,149774,ALTER   CECI RONNIPoka,Associate,Offshore
3/1/2016,540521,VETTE  JESUKANTH,Associate Director,Onsite
3/1/2016,306538,AYNE       Doppalapudi,Senior Manager,Onsite
3/1/2016,202577,ILMA  Sambandam,Senior Associate,Offshore
3/1/2016,641500,ILMA  Subramaniyan,Senior Associate,Onsite
3/1/2016,343672,ALTE CAROLR,Programmer Analyst,Offshore
3/1/2016,857255,IRGINIA  Rajasekaran,Programmer Analyst,Offshore
3/1/2016,443398,IRGINIShet,Associate,Onsite
3/1/2016,731796,IRGINIDeokule,Senior Associate,Onsite
3/1/2016,104437,OLANDJena,Manager,Onsite
3/1/2016,958155,IRGINI HEATHSaha,Associate,Offshore
3/1/2016,640427,IRGINIADevendran,Associate,Offshore
3/1/2016,142737,ILLIE TONI         Nair,Programmer Analyst,Offshore
3/1/2016,384041,ENDELLSekar,Programmer Analyst,Offshore
3/1/2016,950777,ENDELDurga Surya Kumar,Programmer Analyst,Offshore
3/1/2016,970005,IRGINIAS,Associate,Offshore
3/1/2016,352994,OLUMBSwain,Manager,Onsite
3/1/2016,911043,ENDELL   PERUMALSAMY,Associate,Offshore
3/1/2016,306474,ILMA   Groner,Senior Associate,Onsite
3/1/2016,893931,VONNE         Jayachandran,Associate,Offshore
3/1/2016,669846,IRGINIARV,Associate,Offshore
3/1/2016,817313,ILBUR V,Programmer Analyst,Offshore
3/1/2016,843229,IRGINIA H.A,Senior Associate,Offshore
3/1/2016,647309,ALTER     Manickam,Manager,Onsite
3/1/2016,578434,VETTSingh,Senior Manager,Onsite
3/1/2016,591726,IRGINIA      C,Programmer Analyst,Offshore
3/1/2016,568489,ALTERArchana,Programmer Analyst,Offshore
3/1/2016,344654,ALLACMajumdar,Programmer Analyst,Offshore
3/1/2016,961992,IRGINIMishra,Programmer Analyst,Offshore
3/1/2016,842236,IRGINIRoy,Programmer Analyst,Offshore
3/1/2016,305780,ALTER    Banerjee,Programmer Analyst,Offshore
3/1/2016,520632,IRGINIRoy,Programmer Analyst,Offshore
3/1/2016,183985,ILLIE Sengupta,Programmer Analyst,Offshore
3/1/2016,351017,IRGINIA Biswas,Programmer Analyst,Offshore
3/1/2016,490589,ILLIE   Mondal,Programmer Analyst,Offshore
3/1/2016,755779,AYNE    HEATHYerra,Programmer Analyst,Offshore
3/1/2016,548614,ENDELL   Das,Programmer Analyst,Offshore
3/1/2016,940176,IRG HEATHJain,Programmer Analyst,Offshore
3/1/2016,459260,ILBUR   STEVEN Kolluru,Programmer Analyst,Offshore
3/1/2016,451698,IRGINIA  Mariyala,Programmer Analyst,Offshore
3/1/2016,823389,OLANDAMohan,Programmer Analyst,Offshore
3/1/2016,526670,ALTERMuparthi,Programmer Analyst,Offshore
3/1/2016,626359,ENDELL  Jalleda,Programmer Analyst,Offshore
3/1/2016,907858,ALTER  A N V,Programmer Analyst,Offshore
3/1/2016,629107,ILLARD DAVIKavya,Programmer Analyst,Offshore
3/1/2016,331993,ESLEY Yedugundla,Programmer Analyst,Offshore
3/1/2016,591169,IRGINIAJha,Programmer Analyst,Offshore
3/1/2016,937365,ENDELL  Vanam,Programmer Analyst,Offshore
3/1/2016,236337,ILMA  Jacob,Programmer Analyst,Offshore
3/1/2016,697343,IRGINDas,Programmer Analyst,Offshore
3/1/2016,115508,ALTER       JAY   Reddy,Programmer Analyst,Offshore
3/1/2016,334780,IRGINIA SAMUKolli,Programmer Analyst,Offshore
3/1/2016,986279,OLANDA Narayana Prasad,Programmer Analyst,Offshore
3/1/2016,278634,IRGINIA Ray,Programmer Analyst,Offshore
3/1/2016,913456,ILLAVishwakarma,Senior Manager,Onsite
3/1/2016,916762,ENDELLKejriwal,Associate,Onsite
3/1/2016,644336,IRGINISoni,Programmer Analyst,Offshore
3/1/2016,491102,ENDELLKrishnan,Programmer Analyst,Offshore
3/1/2016,306081,ILLIE   NEAL  FANNIR,Programmer Analyst,Offshore
3/1/2016,401960,ALTERJoseph,Programmer Analyst,Offshore
3/1/2016,195695,ILLIE ROBB,Programmer Analyst,Offshore
3/1/2016,133497,ILMA   R,Programmer Analyst,Offshore
3/1/2016,898061,ILLIBandi,Manager,Onsite
3/1/2016,968367,ALTER        Kotapati,Senior Associate,Offshore
3/1/2016,861574,ILMA    Y K,Senior Associate,Offshore
3/1/2016,674871,ENDELLKumar,Programmer Analyst,Offshore
3/1/2016,128650,ILLIE    AARO HEATHPinninti,Programmer Analyst,Offshore
3/1/2016,295107,ALTER   RAMON   TONI Mummadi,Programmer Analyst,Offshore
3/1/2016,768093,IRGINIAPatel,Programmer Analyst,Offshore
3/1/2016,934672,IRGINIM.S,Programmer Analyst,Offshore
3/1/2016,363672,ILLIAM   Tankala,Programmer Analyst,Offshore
3/1/2016,688464,IRGIShaikh,Programmer Analyst,Offshore
3/1/2016,202110,AYNE    K,Programmer Analyst,Offshore
3/1/2016,464690,VONNEGhosh,Programmer Analyst,Offshore
3/1/2016,106102,ILLIAMH C,Programmer Analyst,Offshore
3/1/2016,125137,AYNE M S,Programmer Analyst,Offshore
3/1/2016,952511,ILMA    Uma Madhuri,Programmer Analyst,Offshore
3/1/2016,551288,IRGINI BRUCE  Veeranki,Programmer Analyst,Offshore
3/1/2016,285561,IRGINI ROLANMahammad,Programmer Analyst,Offshore
3/1/2016,731655,ENDELLPandey,Programmer Analyst,Offshore
3/1/2016,192512,ENDELLChoudhary,Associate,Offshore
3/1/2016,319472,ILLIAM  ROBEElangovan,Associate,Offshore
3/1/2016,575147,VONNE  ELIZANarayandas,Senior Associate,Offshore
3/1/2016,538103,ILMA    Chittor Greampet,Senior Associate,Offshore
3/1/2016,295965,ILLARDDash,Programmer Analyst,Offshore
3/1/2016,745057,ALTESingh,Associate,Offshore
3/1/2016,985269,ALTER  STEPHEN  Konatham,Associate,Offshore
3/1/2016,936350,IRGINIA Kotha,Manager,Onsite
3/1/2016,477131,IRGINIAKaur,Senior Associate,Offshore
3/1/2016,823558,ILLAAwasthi,Manager,Onsite
3/1/2016,645349,VONNEMartel,Associate,Onsite
3/1/2016,976180,VONNE  Roy,Associate,Offshore
3/1/2016,394169,IRGINIAyengar,Associate,Offshore
3/1/2016,229692,ALTERCornolies,Associate,Offshore
3/1/2016,690893,ENDELJagaddev,Programmer Analyst,Offshore
3/1/2016,498448,VONNE Agrawal,Programmer Analyst,Offshore
3/1/2016,659389,ALTERKANDAN,Senior Associate,Offshore
3/1/2016,142670,ILM ALBERTA  Janapareddy,Manager,Onsite
3/1/2016,388108,AYNE  Johnson,Manager,Onsite
3/1/2016,293183,ILMA          Ramasundaram,Associate,Offshore
3/1/2016,422641,ENDELLJain,Senior Associate,Offshore
3/1/2016,921690,ALTER       Narayanasamy,Manager,Onsite
3/1/2016,141730,IRGINIA     Chikkerur,Senior Manager,Offshore
3/1/2016,223844,OLUMBUS  Rajagopal,Programmer Analyst,Offshore
3/1/2016,763286,ILMA   LINDSAYSeemakurthi,Associate,Offshore
3/1/2016,147426,ENDELL   LNU,Programmer Analyst,Offshore
3/1/2016,456574,ENDELSingh,Programmer Analyst,Offshore
3/1/2016,570093,IRGIN BOB     Goswami,Senior Manager,Onsite
3/1/2016,276990,IVIAN  Savant,Manager,Onsite
3/1/2016,220188,ILMA    V,Associate,Offshore
3/1/2016,450217,ALTER      Swaminathan,Senior Associate,Onsite
3/1/2016,831919,ENDY Korah,Manager,Onsite
3/1/2016,549440,IRGINIKulkarni,Associate,Offshore
3/1/2016,449866,ILMA   Kuttiyeri Pattammal,Senior Associate,Onsite
3/1/2016,893708,ENDELsebastian,Associate,Onsite
3/1/2016,775730,ILMA      GENMotupalli,Manager,Onsite
3/1/2016,810931,IRGINIA G,Associate,Offshore
3/1/2016,981435,VONNE   Bhattacharya,Senior Associate,Onsite
3/1/2016,499258,ILMA Sengupta,Manager,Onsite
3/1/2016,633246,ILLIAM Sarkar,Senior Associate,Offshore
3/1/2016,307809,ENDELKupekar,Associate,Onsite
3/1/2016,970284,ILMA      Molkuva Gopalan,Senior Associate,Onsite
3/1/2016,545955,IRGINIDurai,Senior Associate,Offshore
3/1/2016,591507,IRGINIEstamsetty,Senior Associate,Onsite
3/1/2016,891782,ERALDOChintagumpala,Associate,Offshore
3/1/2016,893564,VONNE  K,Programmer Analyst,Offshore
3/1/2016,613496,ILLIE S,Programmer Analyst,Offshore
3/1/2016,555549,IRGINIManickam,Manager,Onsite
3/1/2016,435792,IRGINIA  Diana J,Associate,Offshore
3/1/2016,214302,ILLARD  Arneja,Manager,Onsite
3/1/2016,937651,OLUMBUKandanda Kuttappa,Senior Manager,Onsite
3/1/2016,636685,IRGIMuthusamy,Manager,Offshore
3/1/2016,630127,AYNE       Peddamma,Associate,Offshore
3/1/2016,870481,AYNE       TONI Guvvala,Associate,Offshore
3/1/2016,575578,ALTERYoosuf,Programmer Analyst,Offshore
3/1/2016,572039,ENDELBehera,Manager,Onsite
3/1/2016,878859,ENDELSoans,Programmer Analyst,Offshore
3/1/2016,884052,IRGINIGoyal,Programmer Analyst,Offshore
3/1/2016,641981,ILLIE Roy,Manager,Offshore
3/1/2016,862958,ILLARMaghanalli Ravishankar,Manager,Onsite
3/1/2016,818892,ILMA ARORA,Programmer Analyst,Offshore
3/1/2016,289328,IRGINIA   Sundararajan,Senior Associate,Offshore
3/1/2016,685746,IRGINPillai,Senior Associate,Offshore
3/1/2016,824644,ILLIEMane,Associate,Offshore
3/1/2016,640663,IRGINMiglani,Associate,Offshore
3/1/2016,223671,IRGINIARagunath M,Associate,Offshore
3/1/2016,340229,AYNE       TALEGAON,Programmer Analyst,Offshore
3/1/2016,232408,ALTER    dandu,Senior Associate,Offshore
3/1/2016,770489,ENDELChikkaiah,Senior Manager,Onsite
3/1/2016,754898,IRGINIA  Ammanullah,Manager,Onsite
3/1/2016,259746,AYNE  Bharti,Programmer Analyst,Offshore
3/1/2016,567245,ENDELL  Behera,Senior Associate,Offshore
3/1/2016,289429,ENDELL Campbell,Associate,Onsite
3/1/2016,279114,ILLIE Zacharias,Programmer Analyst,Offshore
3/1/2016,288167,ALLACEBahl,Associate,Offshore
3/1/2016,191058,IRGINIMandapati,Associate,Offshore
3/1/2016,438376,ILBUR      K,Senior Associate,Offshore
3/1/2016,490608,ILMAKUMAR A,Programmer Analyst,Offshore
3/1/2016,184893,IRGINIA  Joshi,Programmer Analyst,Offshore
3/1/2016,904361,AYNE      TONI Narayana,Associate,Offshore
3/1/2016,211721,ENDEL ISABEL      Murugan,Associate,Onsite
3/1/2016,838711,IVIAN  Hazra,Programmer Analyst,Offshore
3/1/2016,473595,UNK W.KEITH,Associate,Offshore
3/1/2016,487253,IRGINIA   D,Senior Associate,Offshore
3/1/2016,570886,IRGINIAMani,Senior Associate,Offshore
3/1/2016,525062,VONNE Karuppiah,Associate,Offshore
3/1/2016,348581,IRGINI TONI Cheemala,Senior Associate,Offshore
3/1/2016,804343,IRGINILokesh,Associate,Offshore
3/1/2016,294888,IRGINChhabra,Programmer Analyst,Offshore
3/1/2016,889500,IRGI BRUCE   Sethuraman,Programmer Analyst,Offshore
3/1/2016,710563,IRGINIA        Chandrasekar,Programmer Analyst,Offshore
3/1/2016,253808,IRGINIAVISWANATHAN,Programmer Analyst,Offshore
3/1/2016,726685,ENDELL       P,Programmer Analyst,Offshore
3/1/2016,324170,VONNE   SANKARANARAYANAN,Programmer Analyst,Offshore
3/1/2016,157873,ILBURaj,Programmer Analyst,Offshore
3/1/2016,627915,IRGINIS,Programmer Analyst,Offshore
3/1/2016,867301,ILLIAM    Palanisamy,Programmer Analyst,Offshore
3/1/2016,793866,ALTER    Sureshkumar,Programmer Analyst,Offshore
